"route_boulder","name","location_name","sector_name","area_name","country_code","date","type","sub_type","rating","project","tries","repeats","difficulty","perceived_hardness","comment","height","recommended","sits"
"BOULDER","Black Widow","The Garden","Unknown Sector","Yosemite (CA)","US","2022-04-03T12:00:00Z","rp",,"4","0","35","null","7B+",,"justin said it best, harder than it looks.","null","0","null"
"BOULDER","Serious Roof","Ahwahnee","Unknown Sector","Yosemite (CA)","US","2022-04-03T12:00:00Z","rp",,"3","0","35","null","7C",,"v8/9 sounds right.","null","0","null"
"BOULDER","The Overlook","Mammoth Bar","Handlebar",,"US","2022-04-06T12:00:00Z","rp",,"4","0","35","null","7B+",,"8 or 9 bangs who knows these days it’s all speculation glorious shaded river battle provided by MikeD who has a special gift for unlocking the magic beeps 3rd ascent?","null","0","null"
"BOULDER","Cave Rock Extension","Mammoth Bar","Handlebar",,"US","2022-04-09T12:00:00Z","rp",,"3","0","35","null","7B+",,"Noah Chavez FKA. super sick roof sequence. the drop off situation is kinda silly since you don’t actually top out but the movement is brilliant. sharp……maybe a rope…and the full line could be interesting…?","null","0","null"
"BOULDER","Waterfall Arete","The Muffins","Unknown Sector","Castle Rocks (ID)","US","2022-04-10T12:00:00Z","rp",,"4","0","35","null","7B+",,"fun one, aesthetics!","null","0","null"
"BOULDER","Small Pockets Low","The Muffins","Unknown Sector","Castle Rocks (ID)","US","2022-04-10T12:00:00Z","rp",,"3","0","35","null","7B+",,"ended up with a very simple elegant beta. good work with natasha and vishaal.","null","0","null"
"BOULDER","Jaded Low","Dos rios","Unknown Sector",,"US","2022-04-16T12:00:00Z","rp",,"4","0","35","null","7B+",,"Beautiful boulder. Sick rock, awesome movement. a true sit start or harder left entrance might be possible.","null","0","null"
"BOULDER","Jackalope","South Fork Yuba River","Unknown Sector","California","US","2022-04-17T12:00:00Z","rp",,"4","0","35","null","7B+",,"Fabian FA? not sure. Noah Napier shared it with me. really sick roof tension rig. i used the block at the base to mount which felt fair and fluid. upper end 8? maybe more chill with conditions. Tots epic on the approach. but worth it fosho.","null","0","null"
"BOULDER","Hate Handles","Hate Handles","Unknown Sector","Tahoe (CA)","US","2022-04-23T12:00:00Z","rp",,"4","0","35","null","7C",,"trump card i thought…but almost not a trump…?","null","0","null"
"BOULDER","The Arena","Tahoe Mountain","Unknown Sector","Tahoe (CA)","US","2022-04-24T12:00:00Z","rp",,"4","0","35","null","7B+",,"yeah this thing is money money money squad send let’s go","null","0","null"
"BOULDER","Rolling Thunder","Tahoe Mountain","Unknown Sector","Tahoe (CA)","US","2022-04-24T12:00:00Z","rp",,"2","0","35","null","7A+",,"meh 😑 ","null","0","null"
"BOULDER","Golden Fleece","Tahoe Mountain","Unknown Sector","Tahoe (CA)","US","2022-04-24T12:00:00Z","rp",,"4","0","35","null","7B+",,"good climb. novel movement.","null","0","null"
"BOULDER","Moon Dog","Lost In Space","Unknown Sector","Tahoe (CA)","US","2022-04-30T12:00:00Z","rp",,"4","0","35","null","7B+",,"followed stephen up this beauty","null","0","null"
"BOULDER","Terminal Equinox","Lost In Space","Unknown Sector","Tahoe (CA)","US","2022-04-30T12:00:00Z","rp",,"3","0","35","null","7B+",,"i think this is called “eternal equinox” in the new tahoe guide.","null","0","null"
"BOULDER","Close Encounters of the Turd Kind","Lost In Space","Unknown Sector","Tahoe (CA)","US","2022-05-01T12:00:00Z","rp",,"4","0","35","null","7C",,"mellow","null","0","null"
"BOULDER","The Pit","Mammoth Bar","Handlebar",,"US","2022-05-03T12:00:00Z","rp",,"5","0","35","null","7C",,"could be hard 8. opted to round up. sketchy landing. thanks to Chris and Alex for resurrecting. Contender for best river boulder i’ve ever done","null","0","null"
"BOULDER","Mayacama","Sugarloaf Ridge","Boulder Garden",,"US","2022-05-07T12:00:00Z","rp",,"3","0","35","null","7B+",,"Connor FA, 8/9. hard to grade a one mover. Connor broke the heel which made it closer to 9 imo. sick throw to the hueco. I think the heel hook beta might bring it a bit closer to 8.","null","0","null"
"BOULDER","Mayacama Low","Sugarloaf Ridge","Boulder Garden",,"US","2022-05-07T12:00:00Z","rp",,"3","0","35","null","7C",,"Adds a move into Mayacama. this may end up “mayacama mid” if a lower start or sit is possible.","null","0","null"
"BOULDER","Gold Nugget Traverse","Sugarloaf Ridge","Boulder Garden",,"US","2022-05-07T12:00:00Z","rp",,"2","0","35","null","7B+",,"Connor FA. really freakin pumpy. hard for me.","null","0","null"
"BOULDER","Blade Runner Mid","Columbia","Labyrinth",,"US","2022-05-08T12:00:00Z","rp",,"3","0","35","null","7B+",,"Unsure of grade. A lower start into Blade Runner….but not the full low start. a true low double digit start might be possible.","null","0","null"
"BOULDER","Grave of the underpants extension","Columbia","Labyrinth",,"US","2022-05-08T12:00:00Z","rp",,"5","0","35","null","7A+",,"Start low and right in the cave. adds more moves of pump. not enough to alter the grade but it’s even more fun. really cool jug heel holds. first time i saw this was Ryker H on Insta.","null","0","null"
"BOULDER","The Grifter","lower big meadow","Unknown Sector","Tahoe (CA)","US","2022-05-15T12:00:00Z","rp",,"4","0","35","null","7C",,"I’m not sure if this is the sit start or just the stand from the rails. it felt like a limit v8 from the stand.","null","0","null"
"BOULDER","Smurf Berries","Mickey's Beach","Endless Bummer",,"US","2022-05-20T12:00:00Z","rp",,"3","0","35","null","7B+",,"2nd ascent, Connor Jeffries FA. very fingery. as usual, i found a way around it ;)","null","0","null"
"BOULDER","Smurf Safari","Mickey's Beach","Endless Bummer",,"US","2022-05-20T12:00:00Z","rp",,"3","0","35","null","7A+",,"Conner Jeffries FA. nice steep roof climb. 2nd ascent.","null","0","null"
"BOULDER","Master Blaster","Echoland","Unknown Sector","Tahoe (CA)","US","2022-05-22T12:00:00Z","rp",,"4","0","35","null","7B+",,"Stellar movement on this one.","null","0","null"
"BOULDER","Crystal Harvester","Echoland","Unknown Sector","Tahoe (CA)","US","2022-05-22T12:00:00Z","rp",,"3","0","35","null","7C",,"Good stuff Owen! Scott made quick work of the sit, and i’ll be back for it! Unique movement, albeit a little dabby.","null","0","null"
"BOULDER","The Slug","Echoland","Unknown Sector","Tahoe (CA)","US","2022-05-28T12:00:00Z","rp",,"4","0","35","null","7B+",,"def wanna return for the low. compression into some insecure heady shenanigans. beautiful.","null","0","null"
"BOULDER","American Ninja Warrior","Echoland","Unknown Sector","Tahoe (CA)","US","2022-05-28T12:00:00Z","rp",,"4","0","35","null","7C",,"just the first move, felt v6/7 after. but a very hard first move. deep toe hook is the key. pretty beep.","null","0","null"
"BOULDER","Dragon Tooth","Echoland","Unknown Sector","Tahoe (CA)","US","2022-05-28T12:00:00Z","rp",,"5","0","35","null","7C",,"super good climb. v8/9 imo. connor flashed and i followed in my typical methodical slow fashion.","null","0","null"
"BOULDER","Subterranean","The Freaks","Unknown Sector","Tahoe (CA)","US","2022-05-29T12:00:00Z","rp",,"3","0","35","null","7A+",,"","null","0","null"
"BOULDER","Red Vines","The Freaks","Unknown Sector","Tahoe (CA)","US","2022-05-29T12:00:00Z","rp",,"4","0","35","null","7C",,"quality as well","null","0","null"
"BOULDER","Morning Wood","The Freaks","Unknown Sector","Tahoe (CA)","US","2022-05-29T12:00:00Z","rp",,"4","0","35","null","7A+",,"quality.","null","0","null"
"BOULDER","Mistaken Identity","The Freaks","Unknown Sector","Tahoe (CA)","US","2022-05-29T12:00:00Z","rp",,"2","0","35","null","7A+",,"charmin","null","0","null"
"BOULDER","Master Blaster Sit","Echoland","Unknown Sector","Tahoe (CA)","US","2022-06-05T12:00:00Z","rp",,"4","0","35","null","7C",,"woof! trevor and owen floated up, i as usual struggled but pulled it off. stellar. a few v4/5 moves into the v8, feels like solid 9.","null","0","null"
"BOULDER","Time Compression","Echoland","Unknown Sector","Tahoe (CA)","US","2022-06-05T12:00:00Z","rp",,"4","0","35","null","7A",,"Yeah echoing anderson, perfecto little beep. pun intended.","null","0","null"
"BOULDER","Stress Fracture","Echoland","Unknown Sector","Tahoe (CA)","US","2022-06-05T12:00:00Z","rp",,"3","0","35","null","7B+",,"watch your noggin indeed, heal up Rami! a billion freakin goes ahhh!","null","0","null"
"BOULDER","Burning Down The House","The Freaks","Unknown Sector","Tahoe (CA)","US","2022-06-05T12:00:00Z","rp",,"3","0","35","null","7C+",,"Freakin hard. idk if this broke or i’m weak this was hard as hell. In the middle of a downpour. hiding under a cave all morning with Cyrus. honestly, a really fun adventure. sharp rock, super hard imo, but amazing movement.","null","0","null"
"BOULDER","Dave's Roof","Summit Lake","Unknown Sector","Tahoe (CA)","US","2022-06-10T12:00:00Z","rp",,"4","0","35","null","7A",,"great geometry funky","null","0","null"
"BOULDER","Kyle's Shelf","Summit Lake","Unknown Sector","Tahoe (CA)","US","2022-06-10T12:00:00Z","rp",,"4","0","53","null","7A+",,"yeah i barely had that lock lmao. kinda hard for 7.","null","0","null"
"BOULDER","Mighty High","Summit Lake","Unknown Sector","Tahoe (CA)","US","2022-06-10T12:00:00Z","rp",,"5","0","35","null","7A+",,"epic","null","0","null"
"BOULDER","Kyle's Shelf Sit","Summit Lake","Unknown Sector","Tahoe (CA)","US","2022-06-10T12:00:00Z","rp",,"4","0","35","null","7B+",,"very sick very very sick ","null","0","null"
"BOULDER","Tequila Sunset","Summit Lake","Unknown Sector","Tahoe (CA)","US","2022-06-11T12:00:00Z","rp",,"5","0","35","null","7C",,"speechless. contender for best of the grade in tahoe. epic battle with Pasha and Vishaal. ","null","0","null"
"BOULDER","Final hour","PCT Boulders","Unknown Sector","Tahoe (CA)","US","2022-06-20T12:00:00Z","rp",,"5","0","35","null","7A+",,"beauty","null","0","null"
"BOULDER","Stepbrother","Phantom Spires","Knobs",,"US","2022-06-20T12:00:00Z","rp",,"4","0","35","null","7C",,"unique movement. had a hard time identifying the start, which is the only detractor. movement is killer and rock is good.","null","0","null"
"BOULDER","Stephchild","Phantom Spires","Wrights Lake",,"US","2022-06-20T12:00:00Z","rp",,"3","0","35","null","7A",,"balanced fun v6","null","0","null"
"BOULDER","Secret Roof","Phantom Spires","Wrights Lake",,"US","2022-06-20T12:00:00Z","rp",,"3","0","35","null","7B+",,"found a sneaker crimp up left. funky shouldery throw into a balanced top. v8 seems fair, perhaps it was even harder before to burn. there’s a good foot now.","null","0","null"
"BOULDER","Big Mec","Phantom Spires","Wrights Lake",,"US","2022-06-26T12:00:00Z","rp",,"5","0","35","null","6B+",,"brilliant. makes me miss the valley.","null","0","null"
"BOULDER","Secret Roof Sit","Phantom Spires","Wrights Lake",,"US","2022-06-26T12:00:00Z","rp",,"4","0","35","null","7C+",,"First v10 i think i’ve pieced with no beta? felt very solid 10 at my height. pleased. slowly driving home with a blown sparky enjoying the moment, cyrus with the good footy.","null","0","null"
"BOULDER","Bumpy Prow","Phantom Spires","Wrights Lake",,"US","2022-06-26T12:00:00Z","rp",,"4","0","35","null","7A+",,"fun little bouldie. a bummer heinous up the hill burnt.","null","0","null"
"BOULDER","Ratatouille","Santa Cruz","Unknown Sector",,"US","2022-07-05T12:00:00Z","rp",,"3","0","35","null","7B+",,"FKA. compression line left of rathole starting on the obvious jug.","null","0","null"
"BOULDER","Rathole","Santa Cruz","Unknown Sector",,"US","2022-07-05T12:00:00Z","rp",,"3","0","35","null","7B+",,"Rumors say an old Sharma FA. who knows. first known ascent. very cryptic sequence. took me all day to unlock.","null","0","null"
"BOULDER","Smurf Berries Low","Mickey's Beach","Unknown Sector",,"US","2022-07-08T12:00:00Z","rp",,"3","0","35","null","7C+",,"either i’m nuts or this shit is getting easier","null","0","null"
"BOULDER","Ratatouille Direct","Santa Cruz","Unknown Sector",,"US","2022-07-09T12:00:00Z","rp",,"3","0","35","null","7B+",,"FKA. Exit Ratatouille straight up. doesn’t add much but different enough to mention. a bit more heady.","null","0","null"
"BOULDER","The Stoner Traverse","Aquarian Valley","Unknown Sector",,"US","2022-07-09T12:00:00Z","rp",,"3","0","35","null","7C",,"Seconding Milo…this is hard. I’m gonna say v9. Quite pumpy. so jazzed i topped it out.","null","0","null"
"BOULDER","Rat King","Santa Cruz","Unknown Sector",,"US","2022-07-09T12:00:00Z","rp",,"4","0","35","null","7C",,"FKA. old sharma stomping grounds so who knows.","null","0","null"
"BOULDER","100 Wild Turkeys","occidental","wild turkey",,"US","2022-07-10T12:00:00Z","rp",,"3","0","35","null","7B+",,"very fun chris!","null","0","null"
"BOULDER","Long Distance Girlfriend","Erratica","Shade Grove","Tahoe (CA)","US","2022-07-17T12:00:00Z","rp",,"4","0","35","null","7A+",,"elaborate","null","0","null"
"BOULDER","Broke Ass Mofo","Erratica","Painter Boulder","Tahoe (CA)","US","2022-07-17T12:00:00Z","rp",,"4","0","35","null","7C+",,"summer heat, did a full neck inversion cartwheel punt nearly died for this lowball","null","0","null"
"BOULDER","Four Horsemen","Tuolumne Meadows","Medlicott Boulders","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"3","0","35","null","7A+",,"underclings!","null","0","null"
"BOULDER","Solar Power","Tuolumne Meadows","Sunrise Boulder","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"4","0","35","null","7A",,"will be back with more skin for sitter","null","0","null"
"BOULDER","Cellulite Eliminator","Tuolumne Meadows","The Gunks","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"5","0","35","null","7A+",,"wonderful","null","0","null"
"BOULDER","Jedi Monkey","Tuolumne Meadows","Campground Boulders","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"4","0","35","null","7B+",,"one of the best mods i’ve ever done","null","0","null"
"BOULDER","Hand Grenade","Tuolumne Meadows","May Lake","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"3","0","35","null","7B+",,"tension","null","0","null"
"BOULDER","Heavy Artillery","Tuolumne Meadows","May Lake","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"3","0","35","null","7C",,"technical roof climbing","null","0","null"
"BOULDER","Charlie Couldn't Do It","Tuolumne Meadows","May Lake","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"3","0","35","null","7A+",,"took me quite a while to unlock the bar, but went very quickly after.","null","0","null"
"BOULDER","Jedi Jake","Tuolumne Meadows","Campground Boulders","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"4","0","35","null","7A+",,"easy peasy","null","0","null"
"BOULDER","Mean Green","Tuolumne Meadows","Gunks","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"5","0","35","null","7B+",,"the elusive perfect boulder problem","null","0","null"
"BOULDER","Fear and Loathing in Tuolumne","Tuolumne Meadows","Pywiack Boulder","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"3","0","35","null","7C",,"good one.","null","0","null"
"BOULDER","C85 Arete","Tuolumne Meadows","Campground Boulders","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"4","0","35","null","7B+",,"👻 ","null","0","null"
"BOULDER","G23 Arete","Tuolumne Meadows","Campground Boulders","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"4","0","35","null","7A",,"felt same as jedi jake to me.","null","0","null"
"BOULDER","Lost, But Not Forgotten","Tuolumne Meadows","Pywiack Boulder","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"3","0","35","null","7B+",,"took me a few goes, condition dependent.","null","0","null"
"BOULDER","Pansy Tank","Tuolumne Meadows","Battle Tanks","Yosemite (CA)","US","2022-07-25T12:00:00Z","rp",,"4","0","35","null","7C",,"a freakin bAnger","null","0","null"
"BOULDER","Super Duper","Aquarian Valley","Stoner Cave",,"US","2022-07-30T12:00:00Z","rp",,"2","0","35","null","7B+",,"could be v7. not sure. a high tension move into a lurch finish. kimbrough FA. alternative higher line on aquarian.","null","0","null"
"BOULDER","Compression Arete","Castle Rock State Park","Outer Castle","California","US","2022-08-05T12:00:00Z","rp",,"3","0","35","null","7A+",,"couldn’t do the v2 around the corner bare foot so i’d consider this a failed mission","null","0","null"
"BOULDER","Lupegeyun","Aquarian Valley","Stoner Cave",,"US","2022-08-05T12:00:00Z","rp",,"4","0","35","null","7C",,"really good line from Josh Levin. I actually didn’t start matched the way josh did, but rather started left hand in the alligator blood edge (as described in the guide). essentially a move in. that first move felt really awkward, this felt like the logical start. texted him about it briefly and he concurred. this start feels elegant. this thing has it all. toe hooks, sloper slappin, pockets, cutting feet, toe first shenanigans, brilliant fun. got a full child dab in there as well, cyrus legit hugged me mid climb.","null","0","null"
"BOULDER","For the Glory","Tuolumne Meadows","Drug Dome Talus","Yosemite (CA)","US","2022-08-07T12:00:00Z","rp",,"4","0","35","null","7A+",,"brilliant","null","0","null"
"BOULDER","Space and Time","Tuolumne Meadows","Ridge Top Boulders","Yosemite (CA)","US","2022-08-07T12:00:00Z","rp",,"3","0","53","null","7B+",,"nice little softy sent bakin in the sun","null","0","null"
"BOULDER","Olde Glory","Tuolumne Meadows","Drug Dome","Yosemite (CA)","US","2022-08-07T12:00:00Z","rp",,"5","0","35","null","7B+",,"better than the left line","null","0","null"
"BOULDER","Booze Bottle Sit","Tuolumne Meadows","Ridge top","Yosemite (CA)","US","2022-08-07T12:00:00Z","rp",,"4","0","35","null","7A+",,"solid rock climb","null","0","null"
"BOULDER","Booze Cruise Sit","Tuolumne Meadows","Ridge top","Yosemite (CA)","US","2022-08-07T12:00:00Z","rp",,"4","0","35","null","7B+",,"better than the right line","null","0","null"
"BOULDER","Picture Me Rollin'","Tuolumne Meadows","Drug Dome","Yosemite (CA)","US","2022-08-07T12:00:00Z","rp",,"4","0","35","null","7C+",,"OG dyno beta. freakin epic wingding all time","null","0","null"
"BOULDER","Solar Power SDS","Tuolumne Meadows","Sunrise Boulder","Yosemite (CA)","US","2022-08-07T12:00:00Z","rp",,"5","0","35","null","7C",,"a perfect beep. found the first move pretty hard. did a low smear foot and toe hook. shoutout mikeD. heel hook toss stand felt stout for v6. ","null","0","null"
"BOULDER","G23 Arete","Tuolumne Meadows","Campground Boulders","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"3","0","35","null","7A",,"backlog","null","0","null"
"BOULDER","Tank Crack","Tuolumne Meadows","Tank Boulder","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"5","0","35","null","7A+",,"aesthetically, the best line on the block.","null","0","null"
"BOULDER","Out of Your League","Tuolumne Meadows","Tenaya Lake","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"4","0","35","null","7C",,"the stand. stuck it once….took it to the top","null","0","null"
"BOULDER","Solo Endeavors","Tuolumne Meadows","May Lake","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"5","0","35","null","7B+",,"a nice 2hr stroll of getting lost with multiple pads. gave me time to distill my thoughts. absolutely loved every bit of this day. total stunner.","null","0","null"
"BOULDER","Jedi Jake","Tuolumne Meadows","Campground Boulders","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"4","0","35","null","7A+",,"retro log. good quality rock. topout lateral traverse is meh.","null","0","null"
"BOULDER","Karate Kick Thing","Tuolumne Meadows","Unknown Sector","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"3","0","35","null","7A+",,"deece line up edges","null","0","null"
"BOULDER","Reach for a Peach low","Tuolumne Meadows","Tenaya","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"4","0","35","null","7A+",,"rightfully classic","null","0","null"
"BOULDER","Tank Roof Sit","Tuolumne Meadows","May Lake/Tank Boulder","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"3","0","35","null","7C",,"seconding Jordan….i did a challenging heel-bicycle and started without the block below. hardest line on the boulder.","null","0","null"
"BOULDER","Chug Monkeys","Tuolumne Meadows","Mariuolumne Field","Yosemite (CA)","US","2022-08-15T12:00:00Z","rp",,"5","0","35","null","7B+",,"blazing sunlight conditions and bad punting beta. felt 7c in those circumstances. book says AM shade, i think it’s PM. one of the best smackdowns in tuolumne. enduro heel toe too much beta battle. sickness.","null","0","null"
"BOULDER","Big Guns","Tuolumne Meadows","May Lake","Yosemite (CA)","US","2022-08-21T12:00:00Z","rp",,"4","0","35","null","7B+",,"chill once i understood the kneebar. climbs well.","null","0","null"
"BOULDER","Steel Fingers","Tuolumne Meadows","The Gunks","Yosemite (CA)","US","2022-08-21T12:00:00Z","rp",,"4","0","35","null","7B+",,"much betas. a yose dave production.","null","0","null"
"BOULDER","Power Of Geometry","Tuolumne Meadows","Olmstead Point","Yosemite (CA)","US","2022-08-21T12:00:00Z","rp",,"3","0","35","null","7B+",,"i repeated it 3 times in the sun. imagine my mood.","null","0","null"
"BOULDER","PBR Prow SDS","Tuolumne Meadows","May Lake/Battle Tanks","Yosemite (CA)","US","2022-08-21T12:00:00Z","rp",,"5","0","35","null","7B+",,"a king line","null","0","null"
"BOULDER","Belly of the Beast","Tuolumne Meadows","May Lake","Yosemite (CA)","US","2022-08-28T12:00:00Z","rp",,"4","0","35","null","8A",,"3 days. one bp. one hell of a battle. i simply refused to give up. lowball but bloody technical. best thing i’ve done at the tanks. lotta softies on this block….this ain’t one of em.","null","0","null"
"BOULDER","Headless Sit","Marin headlands","Unknown Sector",,"US","2022-09-04T12:00:00Z","rp",,"4","0","35","null","7C",,"really beautiful line.","null","0","null"
"BOULDER","Iron Punch Sit","Marin headlands","Unknown Sector",,"US","2022-09-12T12:00:00Z","rp",,"4","0","53","null","8A",,"this felt like v8 into v8. it could be v10, but i found it deceptively hard to link.","null","0","null"
"BOULDER","Skygrip","Sugar Pine","Unknown Sector","Tahoe (CA)","US","2022-09-25T12:00:00Z","rp",,"5","0","35","null","7B+",,"wizardry. one of my all time tahoe faves. haven’t felt that terrified in a while. straight up sorcery. felt comparable to bruce lee in the valley, definitely not my style, but v8 seems fair. very scary.","null","0","null"
"BOULDER","Pepsi Challenge Sit","Sugar Pine","Sugar Pine 1","Tahoe (CA)","US","2022-09-25T12:00:00Z","rp",,"5","0","53","null","7B+",,"aesthetic with wonderful compression movement.","null","0","null"
"BOULDER","High Priority","Sugar Pine","Sugar Pine 1","Tahoe (CA)","US","2022-09-25T12:00:00Z","rp",,"4","0","35","null","7A+",,"really sick final throw!","null","0","null"
"BOULDER","Skull Fucker","Sugar Pine","Sugar Pine 1","Tahoe (CA)","US","2022-09-25T12:00:00Z","rp",,"4","0","34","null","7B+",,"i liked this better than high priority and pepsi. a bit dirty but sick moves.","null","0","null"
"BOULDER","Jumanji","Echoland","Unknown Sector","Tahoe (CA)","US","2022-10-01T12:00:00Z","rp",,"3","0","35","null","7A",,"","null","0","null"
"BOULDER","Time Bender","Echoland","Unknown Sector","Tahoe (CA)","US","2022-10-01T12:00:00Z","rp",,"5","0","35","null","7A+",,"very good rock climb. brilliant sequence.","null","0","null"
"BOULDER","Drawn and puckered","Echoland","Unknown Sector","Tahoe (CA)","US","2022-10-01T12:00:00Z","rp",,"2","0","35","null","7A",,"fun!","null","0","null"
"BOULDER","Limeberry strudel sds","Echoland","The bakkery","Tahoe (CA)","US","2022-10-01T12:00:00Z","rp",,"3","0","35","null","7A+",,"nice little scrunch start","null","0","null"
"BOULDER","Jumanji's Crystals","Echoland","Unknown Sector","Tahoe (CA)","US","2022-10-01T12:00:00Z","rp",,"4","0","35","null","7C",,"toe hook beta….the low seems quite funky. can’t seem to avoid the dab on the underworld throw, but maybe i’ll go back. really enjoyed this one.","null","0","null"
"BOULDER","Croissant","Echoland","The bakkery","Tahoe (CA)","US","2022-10-01T12:00:00Z","rp",,"4","0","35","null","7A+",,"best line i tried in the bakery. technical.","null","0","null"
"BOULDER","Tears of Tammy Faye Baker","Soda Springs","Unknown Sector","Tahoe (CA)","US","2022-10-01T12:00:00Z","rp",,"4","0","37","null","7C",,"a bit overrated. movement was mediocre. rock is def nice.","null","0","null"
"BOULDER","Head Hunting Sit","Caple's Lake","Unknown Sector","Tahoe (CA)","US","2022-10-02T12:00:00Z","rp",,"3","0","35","null","7A",,"cool feature that climbs pretty mediocre","null","0","null"
"BOULDER","Clovis Sit","Caple's Lake","Unknown Sector","Tahoe (CA)","US","2022-10-02T12:00:00Z","rp",,"3","0","35","null","7C",,"punchy little thang","null","0","null"
"BOULDER","Arrowhead","Caple's Lake","Unknown Sector","Tahoe (CA)","US","2022-10-02T12:00:00Z","rp",,"3","0","35","null","7B+",,"moonboard banger","null","0","null"
"BOULDER","Thief in the Night","Castle Boulder","Unknown Sector","Tahoe (CA)","US","2022-10-08T12:00:00Z","rp",,"4","0","35","null","7A+",,"sickness dyno into heckno techno topout","null","0","null"
"BOULDER","Kwosant","Echoland","Unknown Sector","Tahoe (CA)","US","2022-10-08T12:00:00Z","rp",,"4","0","35","null","7A+",,"nice little spanny tech thing","null","0","null"
"BOULDER","Defenestration","Castle Boulder","Unknown Sector","Tahoe (CA)","US","2022-10-08T12:00:00Z","rp",,"5","0","35","null","7C",,"one of the best i’ve done in tahoe. almost felt v10, but i think it’s just an antistyle for me.","null","0","null"
"BOULDER","Brick Shit House","Hate Handles","Unknown Sector","Tahoe (CA)","US","2022-10-10T12:00:00Z","rp",,"3","0","35","null","7C+",,"harder for the shorties if you can’t keep left foot going over the lip. i did pogo type move off the right foot. technical. rather interesting. #allskillnostrength crew strikes again.","null","0","null"
"BOULDER","Shit the Bed Right","Donner Summit","Shit the Bed","Tahoe (CA)","US","2022-10-15T12:00:00Z","rp",,"3","0","35","null","7B+",,"felt chill once i figured out the piano match","null","0","null"
"BOULDER","Black Hawk","Donner Summit","Shit the Bed","Tahoe (CA)","US","2022-10-15T12:00:00Z","rp",,"4","0","35","null","7B+",,"frankly felt harder than shit the bed right","null","0","null"
"BOULDER","Depends Sit","Donner Summit","Shit the Bed","Tahoe (CA)","US","2022-10-15T12:00:00Z","rp",,"3","0","35","null","7A+",,"cool dyno ","null","0","null"
"BOULDER","Exploded Diaper Sit","Donner Summit","Shit the Bed","Tahoe (CA)","US","2022-10-15T12:00:00Z","rp",,"3","0","35","null","7A",,"fun laybacks.","null","0","null"
"BOULDER","Shark Fin","Castle Peak","Unknown Sector","Tahoe (CA)","US","2022-10-20T12:00:00Z","rp",,"3","0","35","null","7C",,"OG sweeny beta. quite hard. not sure how this gets v7 in the book. high quality lowball squeezing. snuck a left toe hook and avoided cutting on the throw, no dab clean as a whistle.","null","0","null"
"BOULDER","Progressive Disillusionment","Castle Peak","Upper Castle","Tahoe (CA)","US","2022-10-20T12:00:00Z","rp",,"5","0","35","null","7C+",,"easier than house of pain sit.","null","0","null"
"BOULDER","Drunk Tank","Castle Peak","Middle Castle","Tahoe (CA)","US","2022-10-20T12:00:00Z","rp",,"3","0","35","null","7B+",,"drunky funky","null","0","null"
"BOULDER","Notta Traverse","Future Boulder","Unknown Sector","Tahoe (CA)","US","2022-10-21T12:00:00Z","rp",,"5","0","35","null","7B+",,"tough crux. i went big. full span for me.","null","0","null"
"BOULDER","Super Slippery Slope","Saddle Boulders","Unknown Sector","Tahoe (CA)","US","2022-10-21T12:00:00Z","rp",,"5","0","35","null","7B+",,"did a tough full span lunge since i can’t crimp. skip the bad holds and just go big. awesome climb.","null","0","null"
"BOULDER","Mothership","Sugarloaf Ridge","Unknown Sector",,"US","2022-10-23T12:00:00Z","rp",,"3","0","35","null","7B+",,"Alex Greeman FA @ the neptune bouldie. good times with Peño.","null","0","null"
"BOULDER","The Sisyphus Stone","Sonoma Creek","Unknown Sector",,"US","2022-10-28T12:00:00Z","rp",,"2","0","35","null","7A+",,"From the sitter. Left hand sloper, right hand in crack seam. FA Conner Jeffries. i nabbed the second.","null","0","null"
"BOULDER","Sound of Tritones","Sonoma Creek","Unknown Sector",,"US","2022-10-28T12:00:00Z","rp",,"5","0","35","null","7A",,"brilliant highball. conner did something exceptional with this one. 2nd.","null","0","null"
